150,00; 7,00
300,00; 16,00
450,00; 14,00
600,00; 24,00
750,00; 39,00
900,00; 78,00
1050,00; 87,00
1200,00; 133,00
1350,00; 150,00
1500,00; 192,00
1650,00; 252,00
1800,00; 286,00
1950,00; 320,00
2100,00; 340,00
2250,00; 408,00
2400,00; 474,00
2550,00; 591,00
2700,00; 573,00
2850,00; 758,00
3000,00; 858,00
3150,00; 922,00
3300,00; 766,00
3450,00; 1090,00
3600,00; 1177,00
3750,00; 1056,00
3900,00; 1593,00
4050,00; 1622,00
4200,00; 1650,00
4350,00; 2127,00
4500,00; 1927,00
